DATE,PLAYER_NAME,OWN_TEAM,OPP_TEAM,VENUE,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,USG%,PACE
2017-11-07,Team Totals,NYK,CHO,H,240.0,45,75,.600,12,25,.480,16,21,.762,6,29,35,29,5,5,16,19,118,,100.0,92.1
2017-11-07,Dillon Brooks,MEM,POR,R,37.733333333333334,3,8,.375,0,1,.000,1,1,1.000,1,7,8,1,3,2,0,3,7,-3,11.0,92.1
2017-11-07,Marc Gasol,MEM,POR,R,34.65,5,14,.357,1,4,.250,5,5,1.000,0,5,5,4,0,4,2,0,16,+7,25.7,92.1
2017-11-07,James Ennis,MEM,POR,R,31.45,4,4,1.000,0,0,,2,3,.667,1,3,4,0,0,1,0,1,10,+14,8.3,92.1
2017-11-07,Mike Conley,MEM,POR,R,30.883333333333333,6,15,.400,2,4,.500,6,6,1.000,0,0,0,6,2,1,3,4,20,+6,32.7,92.1
2017-11-07,Jarell Martin,MEM,POR,R,20.433333333333334,3,6,.500,1,2,.500,0,0,,2,6,8,0,0,1,1,3,7,+7,16.8,92.1
2017-11-07,Tyreke Evans,MEM,POR,R,32.333333333333336,8,15,.533,1,4,.250,4,6,.667,0,2,2,5,3,1,2,2,21,-8,29.8,92.1
2017-11-07,Chandler Parsons,MEM,POR,R,22.55,1,5,.200,1,3,.333,0,0,,1,1,2,0,0,0,5,5,3,-6,21.7,92.1
2017-11-07,Mario Chalmers,MEM,POR,R,16.8,3,4,.750,1,1,1.000,0,0,,0,3,3,2,0,0,1,2,7,-3,14.6,92.1
2017-11-07,Brandan Wright,MEM,POR,R,13.166666666666666,2,2,1.000,0,0,,3,4,.750,0,2,2,0,0,0,0,1,7,-9,14.0,92.1
2017-11-07,Team Totals,MEM,POR,R,240.0,35,73,.479,7,19,.368,21,25,.840,5,29,34,18,8,10,14,21,98,,100.0,92.1
2017-11-07,CJ McCollum,POR,MEM,H,38.266666666666666,14,26,.538,4,10,.400,4,5,.800,1,1,2,1,3,0,1,1,36,0,34.6,92.1
2017-11-07,Damian Lillard,POR,MEM,H,34.483333333333334,4,16,.250,0,5,.000,4,4,1.000,1,4,5,6,1,0,5,2,12,-10,29.9,92.1
2017-11-07,Maurice Harkless,POR,MEM,H,24.766666666666666,2,4,.500,1,2,.500,0,0,,0,2,2,0,2,0,1,1,5,-10,9.2,92.1
2017-11-07,Noah Vonleh,POR,MEM,H,22.116666666666667,3,4,.750,0,0,,0,0,,4,6,10,0,1,0,2,3,6,-15,12.3,92.1
2017-11-07,Jusuf Nurkic,POR,MEM,H,20.0,3,9,.333,0,0,,0,0,,1,4,5,0,1,0,2,3,6,-12,25.0,92.1
2017-11-07,Evan Turner,POR,MEM,H,33.233333333333334,4,10,.400,0,0,,8,8,1.000,0,2,2,3,0,0,3,2,16,+12,22.6,92.1
2017-11-07,Ed Davis,POR,MEM,H,24.083333333333332,0,2,.000,0,0,,0,0,,3,7,10,1,1,0,1,4,0,+13,5.7,92.1
2017-11-07,Pat Connaughton,POR,MEM,H,23.016666666666666,1,2,.500,0,1,.000,2,2,1.000,0,4,4,0,0,1,0,2,4,+9,5.7,92.1
2017-11-07,Shabazz Napier,POR,MEM,H,20.033333333333335,5,8,.625,1,1,1.000,1,1,1.000,0,2,2,0,0,0,1,0,12,+8,21.4,92.1
2017-11-07,Team Totals,POR,MEM,H,240.0,36,81,.444,6,19,.316,19,20,.950,10,32,42,11,9,1,16,18,97,,100.0,92.1
2017-11-07,Paul George,OKC,SAC,R,36.95,4,16,.250,3,9,.333,1,1,1.000,0,6,6,2,3,0,0,2,12,0,19.4,99.8
2017-11-07,Russell Westbrook,OKC,SAC,R,36.583333333333336,7,21,.333,2,8,.250,4,5,.800,0,12,12,6,3,0,7,2,20,+4,36.0,99.8
2017-11-07,Carmelo Anthony,OKC,SAC,R,34.05,4,17,.235,3,9,.333,5,7,.714,1,6,7,2,1,0,1,1,16,-17,27.0,99.8
2017-11-07,Steven Adams,OKC,SAC,R,29.016666666666666,4,5,.800,0,0,,6,6,1.000,2,4,6,0,5,1,3,4,14,+6,16.0,99.8
2017-11-07,Andre Roberson,OKC,SAC,R,28.733333333333334,2,5,.400,0,1,.000,0,0,,3,1,4,2,2,1,1,2,4,-8,9.1,99.8
2017-11-07,Jerami Grant,OKC,SAC,R,26.683333333333334,4,8,.500,0,2,.000,2,4,.500,2,4,6,1,0,0,1,3,10,+7,17.6,99.8
2017-11-07,Patrick Patterson,OKC,SAC,R,15.216666666666667,2,5,.400,1,3,.333,0,0,,0,0,0,0,1,0,1,2,5,-9,17.2,99.8
2017-11-07,Raymond Felton,OKC,SAC,R,13.9,0,4,.000,0,1,.000,0,0,,0,2,2,2,1,0,0,0,0,-5,12.5,99.8
2017-11-07,Josh Huestis,OKC,SAC,R,8.966666666666667,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,+2,4.9,99.8
2017-11-07,Alex Abrines,OKC,SAC,R,5.216666666666667,1,3,.333,0,2,.000,0,0,,1,0,1,0,0,0,0,1,2,-4,25.1,99.8
2017-11-07,Terrance Ferguson,OKC,SAC,R,4.7,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-6,9.3,99.8
2017-11-07,Team Totals,OKC,SAC,R,240.0,29,86,.337,10,37,.270,18,23,.783,9,35,44,15,16,2,14,17,86,,100.0,99.8
2017-11-07,Garrett Temple,SAC,OKC,H,30.766666666666666,3,9,.333,2,6,.333,0,0,,0,5,5,2,0,0,2,2,8,+9,16.0,99.8
2017-11-07,Zach Randolph,SAC,OKC,H,26.533333333333335,8,15,.533,0,1,.000,2,2,1.000,1,7,8,3,2,0,6,2,18,-3,36.9,99.8
2017-11-07,George Hill,SAC,OKC,H,24.1,0,3,.000,0,2,.000,1,2,.500,0,5,5,3,0,0,1,2,1,+2,9.1,99.8
2017-11-07,Willie Cauley-Stein,SAC,OKC,H,21.083333333333332,2,4,.500,0,0,,3,3,1.000,2,3,5,2,1,2,2,2,7,0,23.1,99.8
2017-11-07,Bogdan Bogdanovic,SAC,OKC,H,21.083333333333332,2,8,.250,1,2,.500,2,2,1.000,2,2,4,0,0,2,2,2,7,-3,15.5,99.8
2017-11-07,Justin Jackson,SAC,OKC,H,30.45,7,14,.500,2,6,.333,0,0,,0,4,4,0,0,0,0,3,16,+12,20.6,99.8
2017-11-07,Buddy Hield,SAC,OKC,H,27.616666666666667,7,9,.778,4,4,1.000,3,3,1.000,0,7,7,1,2,0,3,3,21,+5,21.6,99.8
2017-11-07,De'Aaron Fox,SAC,OKC,H,23.9,5,10,.500,0,2,.000,0,0,,0,2,2,8,0,1,5,2,10,+4,28.1,99.8
2017-11-07,Vince Carter,SAC,OKC,H,14.833333333333334,1,3,.333,0,1,.000,0,0,,0,1,1,2,1,0,1,2,2,+9,12.1,99.8
2017-11-07,Skal Labissiere,SAC,OKC,H,10.566666666666666,1,3,.333,0,0,,0,0,,0,3,3,0,0,0,1,4,2,+4,16.9,99.8
2017-11-07,Kosta Koufos,SAC,OKC,H,9.083333333333334,1,1,1.000,0,0,,0,0,,0,3,3,0,0,0,0,0,2,-9,4.9,99.8
2017-11-07,Team Totals,SAC,OKC,H,240.0,37,79,.468,9,24,.375,11,12,.917,5,42,47,21,6,5,23,24,94,,100.0,99.8
2017-11-07,Austin Rivers,LAC,SAS,R,36.06666666666667,10,17,.588,4,6,.667,0,0,,1,1,2,3,2,0,3,2,24,-13,25.0,93.8
2017-11-07,Blake Griffin,LAC,SAS,R,34.45,4,13,.308,2,7,.286,5,6,.833,0,9,9,6,0,0,1,1,15,-19,21.8,93.8
2017-11-07,Wesley Johnson,LAC,SAS,R,33.13333333333333,5,6,.833,2,3,.667,0,0,,2,4,6,2,1,1,3,4,12,-3,12.2,93.8
2017-11-07,Patrick Beverley,LAC,SAS,R,29.55,2,11,.182,0,6,.000,2,2,1.000,0,3,3,3,0,0,3,4,6,-25,22.7,93.8
2017-11-07,DeAndre Jordan,LAC,SAS,R,28.6,4,5,.800,0,0,,3,4,.750,2,5,7,1,0,0,3,3,11,-21,15.4,93.8
2017-11-07,Lou Williams,LAC,SAS,R,26.95,7,14,.500,3,7,.429,0,0,,0,1,1,3,1,1,2,2,17,-2,26.8,93.8
2017-11-07,Sindarius Thornwell,LAC,SAS,R,16.733333333333334,3,6,.500,0,0,,0,1,.000,1,1,2,1,2,0,1,1,6,+3,20.0,93.8
2017-11-07,Willie Reed,LAC,SAS,R,11.683333333333334,3,5,.600,0,0,,0,0,,0,1,1,1,0,2,0,1,6,+2,19.3,93.8
2017-11-07,Montrezl Harrell,LAC,SAS,R,7.716666666666667,2,2,1.000,0,0,,2,4,.500,3,1,4,0,0,0,1,0,6,+6,27.8,93.8
2017-11-07,Sam Dekker,LAC,SAS,R,7.05,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,1,0,+2,6.4,93.8
2017-11-07,Jawun Evans,LAC,SAS,R,6.033333333333333,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,+2,7.5,93.8
2017-11-07,Brice Johnson,LAC,SAS,R,2.033333333333333,1,1,1.000,0,0,,0,0,,1,1,2,0,0,0,0,0,2,+3,22.2,93.8
2017-11-07,Team Totals,LAC,SAS,R,240.0,42,82,.512,11,30,.367,12,17,.706,10,29,39,20,6,4,17,19,107,,100.0,93.8
2017-11-07,LaMarcus Aldridge,SAS,LAC,H,32.71666666666667,10,19,.526,2,3,.667,3,3,1.000,1,5,6,2,1,2,1,3,25,+18,29.7,93.8
2017-11-07,Kyle Anderson,SAS,LAC,H,31.666666666666668,4,6,.667,0,0,,0,1,.000,2,2,4,4,2,0,1,3,8,+9,10.7,93.8
2017-11-07,Patty Mills,SAS,LAC,H,29.45,1,6,.167,0,3,.000,0,0,,1,3,4,6,2,0,1,1,2,0,10.8,93.8
2017-11-07,Danny Green,SAS,LAC,H,28.233333333333334,8,15,.533,4,6,.667,4,5,.800,1,0,1,2,1,1,1,1,24,+18,29.4,93.8
2017-11-07,Pau Gasol,SAS,LAC,H,28.083333333333332,8,9,.889,3,4,.750,0,0,,3,5,8,6,0,0,3,3,19,+9,19.5,93.8
2017-11-07,Rudy Gay,SAS,LAC,H,23.716666666666665,8,13,.615,4,5,.800,2,2,1.000,0,7,7,3,2,0,1,3,22,+11,28.6,93.8
2017-11-07,Manu Ginobili,SAS,LAC,H,19.15,3,5,.600,0,2,.000,0,0,,0,2,2,4,2,0,1,2,6,+1,14.3,93.8
2017-11-07,Dejounte Murray,SAS,LAC,H,18.55,0,2,.000,0,0,,6,8,.750,3,3,6,3,1,0,2,2,6,+13,18.5,93.8
2017-11-07,Bryn Forbes,SAS,LAC,H,12.45,2,5,.400,1,2,.500,0,0,,0,0,0,0,0,0,0,2,5,+1,18.3,93.8
2017-11-07,Brandon Paul,SAS,LAC,H,11.916666666666666,0,1,.000,0,1,.000,0,0,,0,1,1,3,1,0,2,1,0,-9,11.5,93.8
2017-11-07,Davis Bertans,SAS,LAC,H,2.033333333333333,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3,-3,44.8,93.8
2017-11-07,Darrun Hilliard,SAS,LAC,H,2.033333333333333,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-3,22.4,93.8
2017-11-07,Team Totals,SAS,LAC,H,240.0,45,84,.536,15,28,.536,15,19,.789,11,28,39,33,13,3,13,21,120,,100.0,93.8
2017-11-07,Justin Holiday,CHI,TOR,R,31.65,4,11,.364,2,5,.400,5,7,.714,0,3,3,4,0,0,1,1,15,-8,21.7,96.5
2017-11-07,Lauri Markkanen,CHI,TOR,R,29.366666666666667,3,6,.500,2,5,.400,4,4,1.000,0,2,2,1,0,1,1,2,12,-7,13.6,96.5
2017-11-07,Robin Lopez,CHI,TOR,R,25.666666666666668,10,11,.909,0,0,,0,0,,2,1,3,1,1,0,0,4,20,-14,19.5,96.5
2017-11-07,Jerian Grant,CHI,TOR,R,21.933333333333334,1,7,.143,0,1,.000,5,5,1.000,1,1,2,5,3,0,1,3,7,-12,21.2,96.5
2017-11-07,Paul Zipser,CHI,TOR,R,20.516666666666666,1,5,.200,0,2,.000,0,0,,0,4,4,1,0,0,1,2,2,-5,13.3,96.5
2017-11-07,Denzel Valentine,CHI,TOR,R,27.483333333333334,6,13,.462,2,7,.286,0,0,,0,0,0,4,2,1,1,3,14,0,23.2,96.5
2017-11-07,Kris Dunn,CHI,TOR,R,26.066666666666666,3,6,.500,1,2,.500,3,4,.750,0,6,6,4,4,0,2,3,10,+7,17.1,96.5
2017-11-07,Bobby Portis,CHI,TOR,R,24.383333333333333,8,13,.615,3,5,.600,2,4,.500,4,9,13,4,0,0,2,2,21,+10,31.3,96.5
2017-11-07,Cristiano Felicio,CHI,TOR,R,16.583333333333332,2,3,.667,0,0,,0,0,,1,2,3,0,0,0,2,2,4,+1,13.7,96.5
2017-11-07,Kay Felder,CHI,TOR,R,16.35,2,5,.400,1,2,.500,4,4,1.000,0,1,1,2,0,0,2,1,9,+3,24.4,96.5
2017-11-07,Team Totals,CHI,TOR,R,240.0,40,80,.500,11,29,.379,23,28,.821,8,29,37,26,10,2,13,23,114,,100.0,96.5
2017-11-07,DeMar DeRozan,TOR,CHI,H,35.833333333333336,9,18,.500,2,2,1.000,4,4,1.000,0,4,4,4,0,0,3,3,24,+4,28.6,96.5
2017-11-07,Kyle Lowry,TOR,CHI,H,32.93333333333333,7,13,.538,1,4,.250,2,2,1.000,2,4,6,6,0,0,2,2,17,+3,21.7,96.5
2017-11-07,Serge Ibaka,TOR,CHI,H,28.9,7,11,.636,2,4,.500,0,2,.000,1,4,5,0,0,0,0,4,16,+1,18.5,96.5
2017-11-07,Norman Powell,TOR,CHI,H,27.166666666666668,3,8,.375,1,3,.333,0,0,,0,0,0,2,1,0,1,2,7,+6,14.9,96.5
2017-11-07,Jonas Valanciunas,TOR,CHI,H,24.033333333333335,6,7,.857,1,1,1.000,8,10,.800,1,9,10,0,0,0,2,2,21,+9,25.1,96.5
2017-11-07,C.J. Miles,TOR,CHI,H,18.366666666666667,3,6,.500,3,6,.500,0,0,,0,2,2,0,0,0,0,3,9,+2,14.7,96.5
2017-11-07,Delon Wright,TOR,CHI,H,17.233333333333334,2,3,.667,1,1,1.000,1,1,1.000,0,1,1,4,2,0,2,0,6,+3,14.2,96.5
2017-11-07,Pascal Siakam,TOR,CHI,H,12.383333333333333,2,4,.500,0,1,.000,0,1,.000,0,2,2,0,0,0,1,2,4,+2,19.8,96.5
2017-11-07,OG Anunoby,TOR,CHI,H,12.016666666666667,2,4,.500,2,3,.667,1,2,.500,1,2,3,2,2,0,2,0,7,-4,25.8,96.5
2017-11-07,Jakob Poeltl,TOR,CHI,H,10.95,3,6,.500,0,0,,0,0,,2,1,3,0,0,0,0,0,6,-3,24.7,96.5
2017-11-07,Lucas Nogueira,TOR,CHI,H,10.183333333333334,0,0,,0,0,,0,0,,0,0,0,1,0,0,2,3,0,+2,8.8,96.5
2017-11-07,Fred VanVleet,TOR,CHI,H,10.0,0,1,.000,0,0,,2,2,1.000,0,1,1,3,0,0,0,1,2,0,8.5,96.5
2017-11-07,Team Totals,TOR,CHI,H,240.0,44,81,.543,13,25,.520,18,24,.750,7,30,37,22,5,0,15,22,119,,100.0,96.5
2017-11-07,Ben Simmons,PHI,UTA,R,36.06666666666667,7,22,.318,0,1,.000,2,2,1.000,1,12,13,6,3,3,6,5,16,+2,33.1,106.5
2017-11-07,Dario Saric,PHI,UTA,R,35.56666666666667,7,13,.538,5,9,.556,6,6,1.000,1,9,10,1,0,0,1,2,25,-2,19.3,106.5
2017-11-07,J.J. Redick,PHI,UTA,R,34.61666666666667,5,12,.417,3,7,.429,7,7,1.000,0,3,3,2,0,0,1,3,20,+6,19.2,106.5
2017-11-07,Robert Covington,PHI,UTA,R,28.283333333333335,5,8,.625,3,5,.600,1,3,.333,1,11,12,0,1,1,3,6,14,+13,18.0,106.5
2017-11-07,Richaun Holmes,PHI,UTA,R,15.066666666666666,2,3,.667,0,0,,2,4,.500,1,4,5,2,0,1,1,4,6,-1,15.8,106.5
2017-11-07,T.J. McConnell,PHI,UTA,R,29.933333333333334,2,7,.286,0,1,.000,3,4,.750,0,4,4,8,0,0,3,1,7,+6,16.2,106.5
2017-11-07,Amir Johnson,PHI,UTA,R,21.566666666666666,0,4,.000,0,1,.000,1,2,.500,4,3,7,1,1,1,3,5,1,+20,15.1,106.5
2017-11-07,Timothe Luwawu-Cabarrot,PHI,UTA,R,18.216666666666665,2,5,.400,1,2,.500,2,2,1.000,0,0,0,2,0,0,2,2,7,+7,17.9,106.5
2017-11-07,Justin Anderson,PHI,UTA,R,13.183333333333334,4,5,.800,0,1,.000,0,0,,0,1,1,0,0,0,0,3,8,-4,15.7,106.5
2017-11-07,Nik Stauskas,PHI,UTA,R,4.383333333333334,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-7,9.4,106.5
2017-11-07,Jahlil Okafor,PHI,UTA,R,3.1333333333333333,0,2,.000,0,0,,0,0,,0,0,0,1,0,0,1,3,0,-5,39.6,106.5
2017-11-07,Team Totals,PHI,UTA,R,240.0,34,81,.420,12,27,.444,24,30,.800,8,48,56,23,5,6,22,34,104,,100.0,106.5
2017-11-07,Rudy Gobert,UTA,PHI,H,35.71666666666667,4,8,.500,0,0,,8,12,.667,6,9,15,1,2,3,2,4,16,-18,16.2,106.5
2017-11-07,Joe Ingles,UTA,PHI,H,33.016666666666666,6,16,.375,3,10,.300,0,0,,1,5,6,2,1,0,1,1,15,-11,19.6,106.5
2017-11-07,Ricky Rubio,UTA,PHI,H,28.266666666666666,4,16,.250,0,5,.000,3,3,1.000,0,2,2,8,2,0,4,3,11,+2,28.6,106.5
2017-11-07,Rodney Hood,UTA,PHI,H,27.5,4,14,.286,2,7,.286,9,10,.900,1,3,4,1,1,0,1,3,19,+3,26.8,106.5
2017-11-07,Derrick Favors,UTA,PHI,H,19.9,2,7,.286,1,2,.500,0,1,.000,1,1,2,0,1,1,0,2,5,-9,14.2,106.5
2017-11-07,Donovan Mitchell,UTA,PHI,H,30.9,3,21,.143,2,11,.182,0,1,.000,1,2,3,1,1,1,1,3,8,-11,27.6,106.5
2017-11-07,Thabo Sefolosha,UTA,PHI,H,23.983333333333334,3,5,.600,0,1,.000,2,2,1.000,2,6,8,2,2,1,1,3,8,+9,10.9,106.5
2017-11-07,Ekpe Udoh,UTA,PHI,H,12.283333333333333,2,2,1.000,0,0,,4,4,1.000,1,1,2,0,3,0,0,3,8,+11,11.6,106.5
2017-11-07,Raul Neto,UTA,PHI,H,10.483333333333333,1,5,.200,0,1,.000,2,2,1.000,0,0,0,0,0,0,1,0,4,+3,24.9,106.5
2017-11-07,Jonas Jerebko,UTA,PHI,H,9.433333333333334,1,2,.500,1,2,.500,0,0,,1,1,2,0,1,0,1,1,3,-7,12.1,106.5
2017-11-07,Alec Burks,UTA,PHI,H,8.533333333333333,0,3,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-7,13.4,106.5
2017-11-07,Team Totals,UTA,PHI,H,240.0,30,99,.303,9,39,.231,28,35,.800,14,31,45,15,14,6,12,23,97,,100.0,106.5
2017-11-07,Harrison Barnes,DAL,WAS,R,39.416666666666664,11,18,.611,2,2,1.000,7,8,.875,2,7,9,1,1,1,3,3,31,+12,26.9,98.9
2017-11-07,Wesley Matthews,DAL,WAS,R,37.416666666666664,5,10,.500,4,7,.571,0,0,,0,8,8,6,2,0,1,1,14,+10,12.7,98.9
2017-11-07,Dennis Smith,DAL,WAS,R,31.516666666666666,9,22,.409,1,5,.200,3,3,1.000,1,7,8,8,1,0,2,1,22,+15,34.8,98.9
2017-11-07,Yogi Ferrell,DAL,WAS,R,29.35,3,7,.429,1,4,.250,1,2,.500,0,2,2,1,0,0,0,3,8,+12,11.6,98.9
2017-11-07,Dirk Nowitzki,DAL,WAS,R,19.15,3,5,.600,0,1,.000,0,0,,1,4,5,1,0,0,2,4,6,-8,15.8,98.9
2017-11-07,Salah Mejri,DAL,WAS,R,25.25,3,4,.750,0,0,,4,6,.667,5,7,12,0,0,5,0,4,10,+15,11.4,98.9
2017-11-07,Devin Harris,DAL,WAS,R,18.65,2,8,.250,0,3,.000,1,1,1.000,1,3,4,2,1,0,1,3,5,+2,21.9,98.9
2017-11-07,J.J. Barea,DAL,WAS,R,16.483333333333334,4,8,.500,2,4,.500,0,0,,1,1,2,6,0,0,1,1,10,-1,23.7,98.9
2017-11-07,Dorian Finney-Smith,DAL,WAS,R,15.566666666666666,2,6,.333,1,3,.333,0,0,,0,1,1,1,0,1,1,1,5,+5,19.5,98.9
2017-11-07,Nerlens Noel,DAL,WAS,R,5.533333333333333,1,2,.500,0,0,,0,0,,0,2,2,0,1,1,0,0,2,+5,15.7,98.9
2017-11-07,Dwight Powell,DAL,WAS,R,1.6666666666666665,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0,+3,26.0,98.9
2017-11-07,Team Totals,DAL,WAS,R,240.0,43,91,.473,11,30,.367,16,20,.800,11,42,53,26,6,8,11,23,113,,100.0,98.9
2017-11-07,Bradley Beal,WAS,DAL,H,37.46666666666667,8,20,.400,3,8,.375,4,5,.800,0,4,4,2,1,0,5,3,23,-15,33.5,98.9
2017-11-07,John Wall,WAS,DAL,H,37.21666666666667,5,10,.500,0,1,.000,13,18,.722,0,3,3,14,1,1,4,3,23,-12,27.2,98.9
2017-11-07,Otto Porter,WAS,DAL,H,36.85,5,8,.625,1,2,.500,2,2,1.000,0,5,5,1,1,1,0,3,13,-12,11.1,98.9
2017-11-07,Markieff Morris,WAS,DAL,H,27.15,3,9,.333,2,4,.500,0,0,,1,2,3,2,0,0,2,2,8,-11,18.7,98.9
2017-11-07,Marcin Gortat,WAS,DAL,H,24.666666666666668,4,5,.800,0,0,,0,1,.000,1,4,5,0,0,0,0,0,8,-8,10.2,98.9
2017-11-07,Kelly Oubre,WAS,DAL,H,26.416666666666668,3,11,.273,3,6,.500,0,0,,0,7,7,0,0,1,1,1,9,-2,20.9,98.9
2017-11-07,Jodie Meeks,WAS,DAL,H,13.483333333333333,1,6,.167,1,4,.250,4,4,1.000,0,0,0,1,0,0,1,2,7,+2,30.0,98.9
2017-11-07,Tim Frazier,WAS,DAL,H,12.75,2,3,.667,0,0,,0,0,,1,6,7,1,2,0,1,2,4,0,14.5,98.9
2017-11-07,Jason Smith,WAS,DAL,H,10.316666666666666,1,2,.500,0,0,,0,0,,0,2,2,0,0,2,0,2,2,+3,8.9,98.9
2017-11-07,Mike Scott,WAS,DAL,H,7.533333333333333,0,1,.000,0,0,,2,2,1.000,0,2,2,0,0,0,0,0,2,-9,11.5,98.9
2017-11-07,Ian Mahinmi,WAS,DAL,H,6.15,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-6,7.5,98.9
2017-11-07,Team Totals,WAS,DAL,H,240.0,32,75,.427,10,25,.400,25,32,.781,3,36,39,21,5,5,15,19,99,,100.0,98.9
2017-11-08,Lonzo Ball,LAL,BOS,R,38.56666666666667,4,15,.267,1,5,.200,0,0,,1,4,5,6,1,4,2,1,9,-5,18.4,101.9
2017-11-08,Brandon Ingram,LAL,BOS,R,36.55,7,11,.636,0,1,.000,4,7,.571,1,6,7,1,2,0,1,3,18,-12,17.2,101.9
2017-11-08,Kentavious Caldwell-Pope,LAL,BOS,R,35.65,4,10,.400,2,6,.333,2,3,.667,0,3,3,3,1,1,2,4,12,-1,15.6,101.9
2017-11-08,Kyle Kuzma,LAL,BOS,R,34.13333333333333,4,10,.400,0,2,.000,2,2,1.000,2,4,6,1,0,0,3,5,10,0,17.0,101.9
2017-11-08,Brook Lopez,LAL,BOS,R,17.85,5,11,.455,0,4,.000,0,0,,1,3,4,1,0,2,3,4,10,-2,32.7,101.9
2017-11-08,Jordan Clarkson,LAL,BOS,R,27.366666666666667,7,13,.538,2,4,.500,2,4,.500,3,2,5,2,2,0,3,3,18,-6,27.1,101.9
2017-11-08,Julius Randle,LAL,BOS,R,21.45,5,9,.556,0,0,,6,6,1.000,3,9,12,2,1,0,1,4,16,+5,24.6,101.9
2017-11-08,Josh Hart,LAL,BOS,R,11.883333333333333,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,2,1,0,-8,10.5,101.9
2017-11-08,Corey Brewer,LAL,BOS,R,10.983333333333333,1,5,.200,0,1,.000,1,1,1.000,1,2,3,0,1,0,1,3,3,-14,24.4,101.9
2017-11-08,Andrew Bogut,LAL,BOS,R,5.566666666666666,0,0,,0,0,,0,0,,0,3,3,0,0,1,2,2,0,-12,15.0,101.9
2017-11-08,Team Totals,LAL,BOS,R,240.0,37,85,.435,5,24,.208,17,23,.739,12,36,48,16,8,8,20,30,96,,100.0,101.9
2017-11-08,Kyrie Irving,BOS,LAL,H,33.03333333333333,7,21,.333,0,7,.000,5,5,1.000,0,6,6,5,1,0,2,3,19,+2,29.4,101.9
2017-11-08,Jaylen Brown,BOS,LAL,H,32.85,3,11,.273,0,3,.000,3,4,.750,2,9,11,2,1,0,2,1,9,+11,17.3,101.9
2017-11-08,Marcus Morris,BOS,LAL,H,24.633333333333333,7,15,.467,3,6,.500,1,2,.500,0,1,1,2,1,0,0,2,18,+6,24.8,101.9
2017-11-08,Aron Baynes,BOS,LAL,H,22.883333333333333,8,12,.667,0,0,,5,8,.625,5,3,8,3,0,0,2,4,21,-3,29.5,101.9
2017-11-08,Jayson Tatum,BOS,LAL,H,9.35,1,2,.500,0,0,,3,3,1.000,0,1,1,1,1,1,1,1,5,-1,17.8,101.9
2017-11-08,Marcus Smart,BOS,LAL,H,35.11666666666667,3,11,.273,2,4,.500,1,2,.500,2,2,4,6,1,1,1,2,9,+16,14.1,101.9
2017-11-08,Terry Rozier,BOS,LAL,H,27.716666666666665,5,12,.417,2,5,.400,2,2,1.000,3,5,8,0,0,1,0,2,14,0,17.9,101.9
2017-11-08,Semi Ojeleye,BOS,LAL,H,26.316666666666666,1,6,.167,0,2,.000,2,3,.667,1,3,4,1,1,0,3,0,4,+10,15.1,101.9
2017-11-08,Daniel Theis,BOS,LAL,H,22.366666666666667,3,6,.500,0,1,.000,2,2,1.000,3,2,5,0,2,3,2,5,8,+14,15.3,101.9
2017-11-08,Shane Larkin,BOS,LAL,H,5.733333333333333,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,0,13.4,101.9
2017-11-08,Team Totals,BOS,LAL,H,240.0,38,98,.388,7,29,.241,24,31,.774,16,32,48,20,8,6,13,20,107,,100.0,101.9
2017-11-08,Victor Oladipo,IND,DET,R,37.65,8,21,.381,3,5,.600,2,4,.500,1,2,3,2,1,1,6,5,21,-20,33.1,100.9
2017-11-08,Thaddeus Young,IND,DET,R,35.21666666666667,7,16,.438,2,5,.400,0,0,,3,3,6,4,1,0,2,4,16,-6,22.1,100.9
2017-11-08,Bojan Bogdanovic,IND,DET,R,31.2,4,10,.400,1,5,.200,3,4,.750,0,7,7,0,0,0,1,2,12,-17,17.7,100.9
2017-11-08,Darren Collison,IND,DET,R,28.95,3,10,.300,0,3,.000,1,1,1.000,0,2,2,3,1,0,0,2,7,-5,15.6,100.9
2017-11-08,Myles Turner,IND,DET,R,25.866666666666667,4,8,.500,0,1,.000,0,0,,1,5,6,1,2,1,0,4,8,-13,13.4,100.9
2017-11-08,Cory Joseph,IND,DET,R,29.4,4,8,.500,1,3,.333,2,2,1.000,0,3,3,6,0,1,2,3,11,-9,16.0,100.9
2017-11-08,Lance Stephenson,IND,DET,R,22.516666666666666,1,4,.250,0,1,.000,1,2,.500,1,3,4,4,2,0,2,0,3,-3,13.2,100.9
